"mei_fi_id";"fi_id_cou";"fi_year";"fi_date";"ser_x";"ser_y";"ser_cou_code";"ser_nameshort";"ser_emu_nameshort";"ser_hty_code";"lengthmm";"weightg";"ageyear";"female_proportion";"method_sex";"sex";"sex_source";"fi_lfs_code";"ser_lfs_code";"lfs_code";"lfs_code_source";"sai_samplingstrategy";"sai_samplingobjective";"fi_comment";"sai_comment";"ser_qal_id";"source";"issue";"action"
3358905;"IT_07_01";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";223;13.88;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358906;"IT_07_02";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";236;19.7;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358907;"IT_07_03";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";220;15.51;2;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358908;"IT_07_04";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";213;14.35;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358910;"IT_07_06";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";274;33.41;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358911;"IT_07_07";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";282;39.3;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358912;"IT_07_08";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";299;42.8;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358913;"IT_07_09";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";291;36.26;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358915;"IT_07_11";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";364;96.48;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358916;"IT_07_12";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";226;17.02;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358917;"IT_07_13";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";320;52.21;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358918;"IT_07_14";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";257;22.67;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358919;"IT_07_15";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";233;19.32;4;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358920;"IT_07_16";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";313;47.47;5;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
3358921;"IT_07_17";2007;NA;12.60883094;42.1838568;"IT";NA;"IT_Lazi";"F";245;24.74;3;NA;1;NA;NA;"Y";"Y";"Y";"fi_lfs_code";"Scientific survey";"National Project- PRIN";NA;NA;1;"sampling";"no_sex_but_method";""
